Unnamed: 0,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,duration_ms,time_signature,genre,song_name,title,text_feature
32205,0.652,0.945,11,-5.479,0,0.0425,7.4999999999999985e-06,0.8690000000000001,0.41,0.455,148.006,audio_features,436216,4,psytrance,,Psytrance: From Full on to Forrest Trance,Psytrance: From Full on to Forrest Trance 
8460,0.769,0.785,6,-3.289,0,0.273,0.0486,0.0,0.0842,0.652,148.017,audio_features,182508,4,Underground Rap,Right Or Wrong (feat. Lil Uzi Vert),, Right Or Wrong (feat. Lil Uzi Vert)
35876,0.601,0.946,9,-4.845,1,0.145,0.00854,0.568,0.295,0.166,150.034,audio_features,207050,4,trap,,I'm a fucking Headbanger,I'm a fucking Headbanger 
41848,0.568,0.8440000000000001,8,-4.2360000000000015,1,0.0423,0.123,0.000429,0.32,0.311,149.765,audio_features,197416,5,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
39465,0.556,0.911,5,-4.496,0,0.0357,0.00463,0.907,0.113,0.523,150.017,audio_features,291200,4,hardstyle,,Ready2GetMaggot?,Ready2GetMaggot? 
12115,0.6920000000000001,0.785,10,-5.972,1,0.0704,0.0346,0.0,0.101,0.161,119.984,audio_features,312005,4,Trap Metal,Bad Blood 2,, Bad Blood 2
36426,0.65,0.851,4,-6.544,0,0.0764,0.000785,0.852,0.0951,0.49,175.968,audio_features,392727,4,dnb,,Drum and Bass - 2015 to 2020,Drum and Bass - 2015 to 2020 
40760,0.4529999999999999,0.943,7,-5.106,0,0.0441,0.000932,4.85e-05,0.272,0.245,149.983,audio_features,195221,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
41753,0.495,0.942,11,-3.55,1,0.0413,0.00536,0.00539,0.402,0.128,149.968,audio_features,300800,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
11500,0.544,0.377,0,-12.321,0,0.179,0.0296,9.39e-05,0.152,0.266,191.96400000000003,audio_features,158825,4,Trap Metal,I'll Pay For It (If I Want It),, I'll Pay For It (If I Want It)
7839,0.667,0.5539999999999999,1,-7.402,1,0.19,0.414,6.63e-05,0.188,0.172,139.936,audio_features,180187,4,Underground Rap,40 Oz. & Sober,, 40 Oz. & Sober
30662,0.6459999999999999,0.6779999999999999,1,-13.126,1,0.0346,0.00305,0.728,0.235,0.418,135.08,audio_features,319857,4,psytrance,,Psytrance New Releases 2020,Psytrance New Releases 2020 
8235,0.8809999999999999,0.399,8,-7.507999999999999,1,0.251,0.4270000000000001,0.0,0.0762,0.377,185.97,audio_features,166000,4,Underground Rap,No Pressure,, No Pressure
40530,0.478,0.878,1,-3.431,0,0.0403,0.0431,1.93e-05,0.0719,0.289,149.671,audio_features,222400,4,hardstyle,,Hardstyle 2020,Hardstyle 2020 
28268,0.359,0.921,10,-5.938,1,0.0901,0.0065,0.00251,0.152,0.0391,128.416,audio_features,207087,4,trance,,Best of Trance,Best of Trance 
352,0.737,0.354,2,-13.817,1,0.0343,0.238,0.000102,0.111,0.0962,111.97,audio_features,158000,4,Dark Trap,Sometimes I Tell Myself I'm Fine,, Sometimes I Tell Myself I'm Fine
40571,0.523,0.86,11,-2.81,0,0.0376,0.0239,0.0191,0.201,0.307,155.002,audio_features,139200,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
11771,0.462,0.964,2,-3.639,1,0.457,0.376,0.0,0.0755,0.214,163.174,audio_features,217163,4,Trap Metal,I Fucked Up!,, I Fucked Up!
21298,0.8029999999999999,0.809,0,-6.686,1,0.0606,4.46e-05,0.396,0.0597,0.266,124.994,audio_features,491629,4,techhouse,,Dirtybird Players,Dirtybird Players 
35477,0.701,0.552,1,-9.867,1,0.0437,0.000906,0.716,0.34,0.0475,140.077,audio_features,288000,4,trap,,Headbangers:Dubstep/Riddim,Headbangers:Dubstep/Riddim 
36940,0.4679999999999999,0.946,1,-2.564,1,0.0423,0.0002279999999999,0.8690000000000001,0.124,0.478,174.035,audio_features,269244,4,dnb,,UKF Drum & Bass - All Uploads,UKF Drum & Bass - All Uploads 
12025,0.53,0.946,8,-3.167,0,0.249,0.0103,0.0,0.38,0.4920000000000001,130.10299999999998,audio_features,127531,4,Trap Metal,Stayawayfromme,, Stayawayfromme
20841,0.459,0.889,6,-2.948,0,0.232,0.00958,0.0,0.0376,0.574,169.884,audio_features,258937,4,Hiphop,Hustle,, Hustle
8301,0.769,0.506,0,-11.658,1,0.0452,0.00273,0.0,0.0832,0.102,120.004,audio_features,232046,4,Underground Rap,$UICIDEWAVE//,, $UICIDEWAVE//
25619,0.662,0.754,1,-12.697,1,0.0405,0.000831,0.883,0.107,0.181,131.988,audio_features,424679,4,techno,,techno. only. (08/02),techno. only. (08/02) 
4956,0.923,0.604,11,-6.671,0,0.245,0.017,0.0,0.272,0.826,145.062,audio_features,139741,4,Underground Rap,WHATS POPPIN,, WHATS POPPIN
30088,0.629,0.968,0,-3.817,1,0.0535,0.00313,0.0303,0.3939999999999999,0.216,132.016,audio_features,290909,4,trance,,Best of Trance,Best of Trance 
10269,0.813,0.57,3,-8.408999999999999,0,0.265,0.0909,0.0,0.0982,0.6759999999999999,109.07,audio_features,169330,4,Underground Rap,Stay Down (with 6LACK & Young Thug),, Stay Down (with 6LACK & Young Thug)
26098,0.627,0.818,7,-10.417,1,0.038,0.00584,0.774,0.132,0.0346,124.997,audio_features,373228,4,techno,,Dark Techno Rave,Dark Techno Rave 
23590,0.802,0.867,7,-9.341,1,0.0638,0.0825,0.924,0.0357,0.687,123.993,audio_features,410323,4,techhouse,,Tech House Elrow Secrets,Tech House Elrow Secrets 
35185,0.815,0.997,2,-4.143,1,0.359,0.000761,0.0161,0.087,0.2319999999999999,149.982,audio_features,185621,4,trap,,Headbangers:Dubstep/Riddim,Headbangers:Dubstep/Riddim 
6998,0.8390000000000001,0.7020000000000001,2,-3.997,1,0.139,0.106,0.0,0.311,0.342,182.946,audio_features,220395,4,Underground Rap,2 Quick (feat. Tee Grizzley & Payroll Giovanni),, 2 Quick (feat. Tee Grizzley & Payroll Giovanni)
3353,0.614,0.872,2,-2.74,1,0.0382,0.011,0.315,0.0874,0.275,173.98,audio_features,286897,4,Dark Trap,Diamond Speck,, Diamond Speck
25336,0.68,0.54,1,-16.135,1,0.0412,0.195,0.8640000000000001,0.1119999999999999,0.0377,131.989,audio_features,418793,4,techno,,Techno,Techno 
1896,0.647,0.619,5,-7.314,0,0.0394,0.0126,2.27e-06,0.104,0.285,139.921,audio_features,166087,4,Dark Trap,love my name,, love my name
25725,0.7170000000000001,0.986,11,-5.267,0,0.158,0.0012699999999999,0.838,0.0222,0.109,129.989,audio_features,330462,4,techno,,Techno,Techno 
28674,0.466,0.999,5,-5.7410000000000005,0,0.0859,0.00181,0.944,0.4539999999999999,0.1119999999999999,139.991,audio_features,484071,4,trance,,"Uplifting Trance, Euphoric Trance","Uplifting Trance, Euphoric Trance "
15841,0.556,0.6990000000000001,7,-6.263999999999999,1,0.35,0.6,0.0,0.0937,0.648,167.422,audio_features,264200,4,RnB,Get Back Up (feat. Chris Brown),, Get Back Up (feat. Chris Brown)
2370,0.568,0.455,2,-11.299,0,0.174,0.868,0.0008529999999999,0.112,0.35,154.91899999999995,audio_features,224643,4,Dark Trap,Calcium,, Calcium
22792,0.848,0.885,6,-7.53,1,0.0586,0.000723,0.7929999999999999,0.0722,0.835,126.004,audio_features,230528,4,techhouse,,Dirtybird//Techhouse by Mack\,Dirtybird//Techhouse by Mack\ 
16160,0.7559999999999999,0.77,1,-3.502,1,0.0343,0.191,0.0,0.178,0.73,119.961,audio_features,246467,4,RnB,The Sweet Escape,, The Sweet Escape
25096,0.81,0.802,11,-7.723,0,0.0735,0.0184,0.846,0.109,0.166,123.005,audio_features,423259,4,techno,,techno. only. (08/02),techno. only. (08/02) 
289,0.81,0.55,2,-7.46,0,0.17,0.0114,5.69e-06,0.107,0.183,153.006,audio_features,214593,4,Dark Trap,Demons and Angels (feat. Juice WRLD),, Demons and Angels (feat. Juice WRLD)
35302,0.5579999999999999,0.994,8,-3.202,1,0.292,0.00703,0.1639999999999999,0.975,0.4320000000000001,149.937,audio_features,255600,4,trap,,Riddim Lords,Riddim Lords 
20907,0.58,0.713,5,-8.722000000000001,0,0.12,0.44,0.0,0.292,0.542,169.99200000000005,audio_features,283863,4,Hiphop,No Good,, No Good
37231,0.3779999999999999,0.657,1,-6.829,0,0.0494,0.0147,0.855,0.113,0.0353,174.942,audio_features,424711,4,dnb,,Liquid Drum & Bass,Liquid Drum & Bass 
9732,0.413,0.807,11,-3.499,0,0.318,0.0536,0.0,0.631,0.438,149.33,audio_features,296147,4,Underground Rap,I'm On One,, I'm On One
679,0.529,0.953,4,-2.625,0,0.445,0.0456,0.0,0.688,0.148,130.099,audio_features,206367,4,Dark Trap,No Control,, No Control
17382,0.6890000000000001,0.5660000000000001,5,-6.897,1,0.206,0.168,5.870000000000001e-05,0.0819999999999999,0.449,174.06599999999997,audio_features,242840,4,RnB,Leave (Get Out),, Leave (Get Out)
19184,0.852,0.8029999999999999,6,-6.928999999999999,0,0.264,0.00204,0.0,0.121,0.752,192.4,audio_features,261400,4,Hiphop,Express Yourself - Remix,, Express Yourself - Remix
2144,0.787,0.491,11,-10.523,0,0.141,0.261,0.0354,0.199,0.044,209.974,audio_features,260625,4,Dark Trap,SeanPaulWasNeverThereToGimmeTheLight,, SeanPaulWasNeverThereToGimmeTheLight
3271,0.8109999999999999,0.421,0,-10.958,1,0.0548,0.0274,0.975,0.11,0.16,131.98,audio_features,116364,4,Dark Trap,Extendo,, Extendo
4648,0.82,0.5870000000000001,0,-4.807,1,0.223,0.0773,1.15e-05,0.565,0.0904,201.874,audio_features,81006,4,Underground Rap,KILL ME BITCH,, KILL ME BITCH
16048,0.865,0.956,11,-1.4680000000000002,0,0.278,0.381,0.0,0.0326,0.823,196.238,audio_features,229720,4,RnB,I Just Wanna Love U (Give It 2 Me),, I Just Wanna Love U (Give It 2 Me)
6266,0.792,0.467,1,-7.155,1,0.382,0.058,1.4e-06,0.105,0.0776,170.012,audio_features,217010,4,Underground Rap,Can't Touch Me,, Can't Touch Me
30626,0.384,0.755,2,-7.816,1,0.0643,0.00757,0.68,0.095,0.233,138.002,audio_features,422609,4,psytrance,,Psytrance Can,Psytrance Can 
12000,0.573,0.861,2,-3.77,0,0.493,0.148,2.62e-06,0.21,0.259,170.118,audio_features,161043,4,Trap Metal,Masquerade!,, Masquerade!
29094,0.535,0.903,4,-6.0070000000000014,0,0.0444,0.000125,0.71,0.585,0.322,136.018,audio_features,480000,4,trance,,Top Trance Songs EVER,Top Trance Songs EVER 
5573,0.622,0.347,8,-13.292,1,0.0649,0.507,0.00421,0.0841,0.0757,151.024,audio_features,217000,4,Underground Rap,Gym Class,, Gym Class
3860,0.585,0.763,8,-9.367,0,0.0392,0.258,0.75,0.176,0.132,140.02200000000002,audio_features,197520,4,Dark Trap,Fallin,, Fallin
4619,0.815,0.946,2,-4.1530000000000005,1,0.268,0.0802,0.0,0.315,0.8640000000000001,175.014,audio_features,111833,4,Underground Rap,Six Speed,, Six Speed
23915,0.6459999999999999,0.943,0,-7.917000000000002,1,0.0599,0.0079099999999999,0.851,0.195,0.364,122.988,audio_features,193171,4,techhouse,,Tech House 2020,Tech House 2020 
6325,0.882,0.593,4,-8.158999999999999,0,0.315,0.792,0.0,0.0893,0.568,109.97,audio_features,183327,4,Underground Rap,When I Die,, When I Die
20412,0.889,0.496,4,-6.365,0,0.0905,0.259,0.0,0.252,0.544,172.00599999999997,audio_features,180522,4,Hiphop,Going Bad (feat. Drake),, Going Bad (feat. Drake)
32168,0.687,0.958,4,-5.933,0,0.0464,0.0002379999999999,0.7,0.121,0.0479,140.025,audio_features,476571,4,psytrance,,PsyTrance 2020 felipe,PsyTrance 2020 felipe 
24391,0.618,0.805,7,-8.347999999999999,1,0.089,0.000423,0.8140000000000001,0.111,0.0469,130.002,audio_features,458060,4,techno,,Dark Techno Rave,Dark Techno Rave 
27331,0.618,0.968,11,-5.898,1,0.04,0.0033299999999999,0.911,0.103,0.0504,130.007,audio_features,391947,4,trance,,Best of Trance,Best of Trance 
21328,0.622,0.8590000000000001,5,-7.626,1,0.0636,0.000609,0.746,0.0909,0.442,121.968,audio_features,218373,4,techhouse,,tech house,tech house 
14591,0.795,0.726,1,-5.95,1,0.077,0.171,0.0,0.12,0.335,84.509,audio_features,173254,4,Rap,Going Off,, Going Off
32258,0.5710000000000001,0.965,6,-5.235,0,0.0447,5.7e-05,0.7809999999999999,0.419,0.535,146.004,audio_features,432329,3,psytrance,,PsyTrance 2019 By GMR,PsyTrance 2019 By GMR 
25555,0.649,0.867,2,-8.062000000000001,0,0.0453,0.00602,0.774,0.0838,0.16,129.98,audio_features,227077,4,techno,,techno. only. (08/02),techno. only. (08/02) 
36778,0.507,0.861,4,-4.579,0,0.0362,4.74e-05,0.713,0.102,0.149,173.99900000000005,audio_features,300014,4,dnb,,Liquid Drum & Bass,Liquid Drum & Bass 
9024,0.755,0.552,9,-5.604,1,0.288,0.0967,0.0,0.158,0.402,153.157,audio_features,193973,4,Underground Rap,FlatBed Freestyle,, FlatBed Freestyle
15972,0.879,0.73,11,-4.369,0,0.1639999999999999,0.114,0.0,0.241,0.885,199.85,audio_features,213227,4,RnB,Don't Mess With My Man (feat. Brian Casey & Brandon Casey),, Don't Mess With My Man (feat. Brian Casey & Brandon Casey)
38776,0.434,0.8059999999999999,8,-10.311,1,0.0498,0.0436,0.916,0.132,0.0396,173.97,audio_features,344828,4,dnb,,Liquid Drum & Bass,Liquid Drum & Bass 
13161,0.7809999999999999,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,157.996,audio_features,281560,4,Emo,Thinking out Loud,, Thinking out Loud
20819,0.802,0.547,9,-12.085,1,0.131,0.0312,1.34e-06,0.326,0.4920000000000001,173.15200000000004,audio_features,259280,4,Hiphop,Getto Jam,, Getto Jam
2809,0.618,0.725,7,-6.546,1,0.0273,0.36,0.805,0.0995,0.161,120.011,audio_features,224026,4,Dark Trap,Crystalline,, Crystalline
21755,0.764,0.8420000000000001,11,-8.011000000000001,1,0.0439,0.397,0.868,0.129,0.139,122.974,audio_features,220792,4,techhouse,,Tech House 2020 - Best of Techno,Tech House 2020 - Best of Techno 
24977,0.68,0.765,7,-8.472000000000001,1,0.0442,0.00191,0.88,0.09,0.201,125.003,audio_features,453116,4,techno,,Techno Music 2020 | Best Techno,Techno Music 2020 | Best Techno 
36504,0.4429999999999999,0.8390000000000001,2,-6.551,1,0.0555,0.00146,0.795,0.107,0.141,174.017,audio_features,272414,4,dnb,,Drum and Bass 2020,Drum and Bass 2020 
12531,0.457,0.899,7,-3.799,1,0.0636,0.00268,0.0,0.215,0.528,175.058,audio_features,169680,4,Emo,Vegas,, Vegas
6347,0.69,0.5529999999999999,8,-9.928,1,0.267,0.0169,0.0,0.0547,0.45,170.862,audio_features,193684,4,Underground Rap,Club House,, Club House
25181,0.57,0.908,4,-8.451,0,0.0638,0.00134,0.145,0.11,0.0741,134.995,audio_features,417778,4,techno,,Dark Techno Rave,Dark Techno Rave 
37380,0.505,0.855,10,-4.518,0,0.0405,0.000176,0.732,0.0845,0.239,172.044,audio_features,496042,4,dnb,,Drum and Bass - 2015 to 2020,Drum and Bass - 2015 to 2020 
29735,0.5489999999999999,0.867,1,-5.394,0,0.0428,0.000594,0.00028,0.123,0.0712,133.043,audio_features,194167,4,trance,,Vocal Melodic Trance Top 1000,Vocal Melodic Trance Top 1000 
10673,0.626,0.7490000000000001,1,-2.763,1,0.209,0.147,0.0,0.139,0.433,157.542,audio_features,134093,4,Trap Metal,Snow On Tha Bluff,, Snow On Tha Bluff
8328,0.733,0.5579999999999999,1,-9.513,1,0.0847,0.04,0.000105,0.333,0.29,157.945,audio_features,125340,4,Underground Rap,NEW BEAMER,, NEW BEAMER
35714,0.281,0.906,8,-3.5,1,0.138,0.000931,0.177,0.0515,0.286,155.966,audio_features,150400,4,trap,,I'm a fucking Headbanger,I'm a fucking Headbanger 
36427,0.537,0.866,5,-5.742999999999999,0,0.0545,0.000633,0.14,0.414,0.131,175.00599999999997,audio_features,297500,4,dnb,,Liqduicity Drum & Bass,Liqduicity Drum & Bass 
23547,0.797,0.94,1,-5.41,1,0.0672,0.000595,0.768,0.585,0.665,127.002,audio_features,340158,4,techhouse,,Dirtybird Players,Dirtybird Players 
5048,0.8320000000000001,0.758,11,-3.254,0,0.195,0.241,0.0,0.171,0.5920000000000001,149.975,audio_features,97672,4,Underground Rap,One Last Look At The Damage,, One Last Look At The Damage
23240,0.609,0.946,7,-5.101,1,0.069,0.0192,0.604,0.561,0.0872,123.002,audio_features,209792,4,techhouse,,Toolroom Tech House,Toolroom Tech House 
29786,0.306,0.3779999999999999,11,-13.58,0,0.0327,0.939,0.937,0.506,0.184,128.116,audio_features,172547,4,trance,,Anjunabeats Volumes 1 - 14,Anjunabeats Volumes 1 - 14 
27738,0.3670000000000001,0.8759999999999999,1,-9.093,1,0.0389,9.62e-05,0.2739999999999999,0.313,0.152,135.064,audio_features,171011,4,trance,,State if Trance (The best ASOT Epsidoes),State if Trance (The best ASOT Epsidoes) 
25928,0.706,0.442,1,-16.344,1,0.0398,0.5539999999999999,0.925,0.1119999999999999,0.0633,131.029,audio_features,419854,4,techno,,Dark Techno,Dark Techno 
35612,0.565,0.887,4,-1.5590000000000002,1,0.682,0.0241,0.0159,0.494,0.238,145.001,audio_features,208538,4,trap,,Riddim or die,Riddim or die 
7348,0.519,0.8740000000000001,1,-8.101,0,0.42,0.0541,1.89e-05,0.217,0.644,169.262,audio_features,293872,4,Underground Rap,Dead By Design,, Dead By Design
29542,0.434,0.964,1,-5.214,1,0.0925,0.000386,0.7709999999999999,0.8440000000000001,0.4,138.043,audio_features,481762,4,trance,,Top Trance Songs EVER,Top Trance Songs EVER 
32867,0.602,0.988,1,-7.548999999999999,1,0.0675,0.00853,0.7979999999999999,0.302,0.123,138.028,audio_features,493923,4,psytrance,,Psytrance: Full on New Releases 2020,Psytrance: Full on New Releases 2020 
16667,0.8190000000000001,0.458,4,-10.223,0,0.1669999999999999,0.5820000000000001,0.173,0.128,0.232,122.981,audio_features,268893,4,RnB,DHL,, DHL
1030,0.762,0.282,8,-5.479,1,0.0719,0.1669999999999999,0.102,0.0987,0.155,130.017,audio_features,147692,4,Dark Trap,SINISTER,, SINISTER
15891,0.951,0.6,0,-4.675,0,0.0685,0.106,0.0,0.0712,0.8220000000000001,125.04,audio_features,218573,4,RnB,Temperature,, Temperature
11136,0.6579999999999999,0.615,1,-7.865,1,0.0729,0.0363,0.000786,0.101,0.117,147.937,audio_features,120572,4,Trap Metal,Ghost Anthem,, Ghost Anthem
2850,0.52,0.765,9,-8.7,0,0.0271,0.00195,0.775,0.145,0.103,139.98,audio_features,229774,4,Dark Trap,Paradise Lost,, Paradise Lost
36034,0.732,0.944,6,-1.607,1,0.271,0.000598,0.000491,0.0984,0.46,149.959,audio_features,230804,4,trap,,Heavy Hitters,Heavy Hitters 
5849,0.96,0.648,10,-8.083,0,0.276,0.0878,0.0,0.212,0.772,114.991,audio_features,137760,4,Underground Rap,Mojo,, Mojo
41750,0.643,0.963,11,-4.25,0,0.1639999999999999,0.00492,0.161,0.036,0.361,150.02,audio_features,372343,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
14824,0.794,0.7170000000000001,7,-5.73,1,0.251,0.0511,0.0,0.195,0.3720000000000001,141.881,audio_features,202816,4,Rap,Creature (feat. Swae Lee),, Creature (feat. Swae Lee)
22971,0.81,0.932,11,-7.667000000000002,0,0.0882,0.0056799999999999,0.885,0.0704,0.305,121.986,audio_features,379795,4,techhouse,,Beatoirt Best New Tech House,Beatoirt Best New Tech House 
39512,0.481,0.977,7,-3.107,0,0.0629,0.0117,0.00218,0.397,0.431,149.972,audio_features,213264,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
40338,0.507,0.971,5,-4.4860000000000015,0,0.0682,0.0684,0.0518,0.7440000000000001,0.275,149.987,audio_features,190800,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
37116,0.629,0.7759999999999999,1,-2.175,1,0.0409999999999999,0.000318,0.8540000000000001,0.109,0.176,174.002,audio_features,228966,4,dnb,,Drum and Bass - 2015 to 2020,Drum and Bass - 2015 to 2020 
41837,0.413,0.93,5,-4.144,0,0.0412,0.176,0.026,0.132,0.177,150.023,audio_features,210750,4,hardstyle,,Euphoric Hardstyle - 2020,Euphoric Hardstyle - 2020 
3026,0.602,0.569,9,-8.92,0,0.0408,0.144,0.888,0.117,0.0583,119.973,audio_features,202005,4,Dark Trap,Omni Nocte,, Omni Nocte
3231,0.4270000000000001,0.892,9,-4.763,0,0.0979,0.00947,0.284,0.189,0.107,139.871,audio_features,311380,4,Dark Trap,The Dawn of a Civilization,, The Dawn of a Civilization
28467,0.216,0.8270000000000001,7,-11.467,1,0.0906,0.000838,0.871,0.509,0.195,135.959,audio_features,197652,4,trance,,State if Trance (The best ASOT Epsidoes),State if Trance (The best ASOT Epsidoes) 
21091,0.659,0.738,4,-4.077,0,0.362,0.00561,0.0,0.319,0.516,187.592,audio_features,251907,4,Hiphop,U.N.I.T.Y.,, U.N.I.T.Y.
3823,0.591,0.226,3,-19.45,1,0.0589,0.706,0.92,0.12,0.23,145.996,audio_features,200548,3,Dark Trap,Homeward,, Homeward
10078,0.961,0.5710000000000001,6,-4.001,1,0.177,0.013,0.0,0.0486,0.6409999999999999,125.004,audio_features,202277,4,Underground Rap,Headlocc (feat. Young Thug),, Headlocc (feat. Young Thug)
7005,0.607,0.7190000000000001,8,-4.086,1,0.117,0.0277,0.0,0.465,0.213,140.08,audio_features,130064,4,Underground Rap,Jungle Klipped (feat. ZillaKami),, Jungle Klipped (feat. ZillaKami)
24579,0.688,0.708,7,-13.745,1,0.0728,0.284,0.8290000000000001,0.134,0.0482,129.997,audio_features,457846,4,techno,,Dark Techno,Dark Techno 
6634,0.889,0.816,9,-4.67,1,0.247,0.472,0.0,0.204,0.777,192.112,audio_features,302693,4,Underground Rap,Juicy - 2005 Remaster,, Juicy - 2005 Remaster
2534,0.56,0.6920000000000001,8,-7.115,1,0.0288,0.00219,0.897,0.097,0.0667,140.002,audio_features,176571,4,Dark Trap,Kate,, Kate
28086,0.526,0.846,1,-7.1,1,0.0322,0.00158,0.638,0.377,0.318,129.99,audio_features,213692,4,trance,,Vocal Melodic Trance Top 1000,Vocal Melodic Trance Top 1000 
25015,0.802,0.7090000000000001,1,-10.364,1,0.0544,0.0965,0.0394,0.1119999999999999,0.0369,128.02,audio_features,360080,4,techno,,Techno Bunker,Techno Bunker 
34145,0.364,0.949,0,-1.979,0,0.0823,0.00622,0.000294,0.149,0.282,150.036,audio_features,253600,4,trap,,HEADBANGERS:Dubstep/Riddim,HEADBANGERS:Dubstep/Riddim 
623,0.542,0.908,1,-2.857,1,0.0575,0.0966,0.0,0.134,0.509,156.096,audio_features,102587,4,Dark Trap,SHINNERS13,, SHINNERS13
41833,0.408,0.938,5,-2.56,0,0.121,0.0396,3.46e-06,0.347,0.2319999999999999,153.002,audio_features,265098,4,hardstyle,,Q-Dance | Hardstyle | Top 100 | 2019,Q-Dance | Hardstyle | Top 100 | 2019 
25630,0.659,0.833,7,-9.018,1,0.0498,0.0003509999999999,0.7559999999999999,0.119,0.0368,133.001,audio_features,352758,5,techno,,Dark Techno Rave,Dark Techno Rave 
23576,0.634,0.995,3,-2.133,0,0.0444,0.1009999999999999,0.0841,0.351,0.599,124.007,audio_features,167903,4,techhouse,,Toolroom Tech House,Toolroom Tech House 
40615,0.505,0.908,10,-1.336,0,0.0609,0.00881,0.00919,0.331,0.3429999999999999,154.997,audio_features,200032,4,hardstyle,,Greatest Hardstyle Playlist,Greatest Hardstyle Playlist 
37092,0.795,0.613,11,-5.32,1,0.13,0.00454,0.665,0.0938,0.113,172.02200000000005,audio_features,393209,4,dnb,,Drum and Bass 2020,Drum and Bass 2020 
27462,0.53,0.956,0,-5.772,0,0.0831,0.00857,0.087,0.33,0.0719,137.909,audio_features,255435,4,trance,,Top Trance Songs EVER,Top Trance Songs EVER 
40777,0.451,0.921,6,-4.347,1,0.0457,0.0084,0.0129,0.356,0.293,150.19,audio_features,155600,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
38988,0.466,0.922,11,-3.888,1,0.05,2.59e-05,0.905,0.512,0.0722,174.0,audio_features,339483,4,dnb,,Liqduicity Drum & Bass,Liqduicity Drum & Bass 
18347,0.7959999999999999,0.477,1,-7.1610000000000005,1,0.108,0.314,0.0,0.12,0.685,119.928,audio_features,231933,4,Hiphop,Burn,, Burn
18836,0.755,0.6920000000000001,7,-13.906,1,0.346,0.0127,0.0,0.69,0.6509999999999999,199.542,audio_features,302800,4,Hiphop,Rebel Without A Pause,, Rebel Without A Pause
35241,0.916,0.956,1,-2.672,1,0.215,0.0038,0.46,0.0806,0.156,140.049,audio_features,197210,4,trap,,Headbangers:Dubstep/Riddim,Headbangers:Dubstep/Riddim 
2699,0.31,0.982,9,-3.3280000000000003,0,0.213,0.238,0.000146,0.32,0.0802,135.058,audio_features,369778,4,Dark Trap,Too Late for Me,, Too Late for Me
20614,0.7909999999999999,0.821,6,-3.4410000000000003,1,0.236,0.0254,0.0299,0.228,0.782,183.78,audio_features,278493,4,Hiphop,Me Against The World,, Me Against The World
19666,0.77,0.403,1,-12.050999999999998,0,0.0844,0.117,3.510000000000001e-05,0.319,0.448,165.252,audio_features,301867,4,Hiphop,In the Hood - Remix Version w/ Rap,, In the Hood - Remix Version w/ Rap
1280,0.6629999999999999,0.515,1,-9.437,1,0.2,0.00591,0.0,0.183,0.163,160.075,audio_features,159211,4,Dark Trap,Idontflinch,, Idontflinch
18009,0.636,0.436,7,-9.524,1,0.139,0.112,0.0,0.135,0.331,169.608,audio_features,190185,4,Pop,Royals,, Royals
27038,0.762,0.736,11,-7.181,0,0.0509,0.000129,0.921,0.0832,0.057,127.988,audio_features,397653,4,techno,,TECHNO Complex 2020,TECHNO Complex 2020 
6173,0.8690000000000001,0.7240000000000001,2,-3.684,1,0.0845,0.000787,8.7e-06,0.131,0.275,145.045,audio_features,180387,4,Underground Rap,I Know,, I Know
37041,0.579,0.759,8,-5.984,1,0.0618,0.000101,0.479,0.125,0.107,174.014,audio_features,310864,4,dnb,,Drum and Bass 2020,Drum and Bass 2020 
1908,0.742,0.579,0,-5.024,1,0.202,0.0381,0.0,0.0952,0.502,144.994,audio_features,258475,4,Dark Trap,Wasted (feat. Lil Uzi Vert),, Wasted (feat. Lil Uzi Vert)
11209,0.636,0.616,2,-9.591,1,0.0323,0.00153,0.293,0.175,0.0391,120.093,audio_features,120453,4,Trap Metal,JUDGEMENT NIGHT,, JUDGEMENT NIGHT
28163,0.4270000000000001,0.999,7,-4.892,1,0.0896,4.74e-05,0.7120000000000001,0.126,0.0997,137.988,audio_features,516957,4,trance,,"Uplifting Trance, Euphoric Trance","Uplifting Trance, Euphoric Trance "
11787,0.664,0.94,9,-4.578,1,0.316,0.0975,1.25e-06,0.325,0.516,156.036,audio_features,156923,3,Trap Metal,Perestroika,, Perestroika
31381,0.591,0.956,11,-5.761,0,0.0784,0.000245,0.8490000000000001,0.415,0.326,144.997,audio_features,483310,4,psytrance,,PsyTrance 2019 By GMR,PsyTrance 2019 By GMR 
1163,0.7979999999999999,0.708,5,-4.699,1,0.0493,0.125,0.0,0.089,0.305,115.037,audio_features,134727,4,Dark Trap,YOU SHOULD GO,, YOU SHOULD GO
2675,0.593,0.85,9,-6.691,1,0.0509,0.0224,0.264,0.282,0.208,129.983,audio_features,280615,4,Dark Trap,West London Empath,, West London Empath
